"","mRNA","GO","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"7495","evm.TU.chromosome_10.262","GO:0003887","DNA-directed DNA polymerase activity",244,71,52.97,0.00391,"Molecular Functions",0.290983606557377
"7496","evm.TU.chromosome_10.930","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7497","evm.TU.chromosome_10.383","GO:0005096","GTPase activator activity",118,42,25.62,0.00037,"Molecular Functions",0.355932203389831
"7498","evm.TU.chromosome_10.383","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7499","evm.TU.chromosome_10.383","GO:0005096","GTPase activator activity",118,42,25.62,0.00037,"Molecular Functions",0.355932203389831
"7500","evm.TU.chromosome_10.383","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7501","evm.TU.chromosome_10.1660","GO:0016491","oxidoreductase activity",1327,306,288.1,0.01088,"Molecular Functions",0.230595327807084
"7502","evm.TU.chromosome_10.1663","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7503","evm.TU.chromosome_10.1663","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7504","evm.TU.chromosome_10.1663","GO:0016887","ATP hydrolysis activity",213,84,46.24,3.1e-09,"Molecular Functions",0.394366197183099
"7505","evm.TU.chromosome_10.1084","GO:0042802","identical protein binding",1554,371,337.38,0.00113,"Molecular Functions",0.238738738738739
"7506","evm.TU.chromosome_10.1084","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7507","evm.TU.chromosome_11.3105","GO:0003725","double-stranded RNA binding",39,16,8.47,0.00749,"Molecular Functions",0.41025641025641
"7508","evm.TU.chromosome_11.3102","GO:0003725","double-stranded RNA binding",39,16,8.47,0.00749,"Molecular Functions",0.41025641025641
"7509","evm.TU.chromosome_11.1335","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7510","evm.TU.chromosome_11.1335","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7511","evm.TU.chromosome_11.9","GO:0005096","GTPase activator activity",118,42,25.62,0.00037,"Molecular Functions",0.355932203389831
"7512","evm.TU.chromosome_11.3","GO:0003723","RNA binding",1408,412,305.68,3.3e-06,"Molecular Functions",0.292613636363636
"7513","evm.TU.chromosome_11.3","GO:0003723","RNA binding",1408,412,305.68,3.3e-06,"Molecular Functions",0.292613636363636
"7514","evm.TU.chromosome_11.5","GO:0019902","phosphatase binding",140,37,30.39,0.00654,"Molecular Functions",0.264285714285714
"7515","evm.TU.chromosome_11.1222","GO:0003887","DNA-directed DNA polymerase activity",244,71,52.97,0.00391,"Molecular Functions",0.290983606557377
"7516","evm.TU.chromosome_11.1222","GO:0003887","DNA-directed DNA polymerase activity",244,71,52.97,0.00391,"Molecular Functions",0.290983606557377
"7517","evm.TU.chromosome_11.1223","GO:0051015","actin filament binding",139,41,30.18,0.01902,"Molecular Functions",0.294964028776978
"7518","evm.TU.chromosome_11.1223","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7519","evm.TU.chromosome_11.1223","GO:0017166","vinculin binding",15,8,3.26,0.00717,"Molecular Functions",0.533333333333333
"7520","evm.TU.chromosome_11.1223","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7521","evm.TU.chromosome_11.1073","GO:0003887","DNA-directed DNA polymerase activity",244,71,52.97,0.00391,"Molecular Functions",0.290983606557377
"7522","evm.TU.chromosome_11.1073","GO:0003887","DNA-directed DNA polymerase activity",244,71,52.97,0.00391,"Molecular Functions",0.290983606557377
"7523","evm.TU.chromosome_11.640","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7524","evm.TU.chromosome_11.640","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7525","evm.TU.chromosome_11.1274","GO:0003887","DNA-directed DNA polymerase activity",244,71,52.97,0.00391,"Molecular Functions",0.290983606557377
"7526","evm.TU.chromosome_11.1274","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7527","evm.TU.chromosome_11.1274","GO:0003723","RNA binding",1408,412,305.68,3.3e-06,"Molecular Functions",0.292613636363636
"7528","evm.TU.chromosome_11.2465","GO:0035373","chondroitin sulfate proteoglycan binding",12,7,2.61,0.00632,"Molecular Functions",0.583333333333333
"7529","evm.TU.chromosome_11.2465","GO:0008201","heparin binding",175,54,37.99,0.00293,"Molecular Functions",0.308571428571429
"7530","evm.TU.chromosome_11.2465","GO:0004725","protein tyrosine phosphatase activity",113,43,24.53,0.013,"Molecular Functions",0.380530973451327
"7531","evm.TU.chromosome_11.2465","GO:0030971","receptor tyrosine kinase binding",31,14,6.73,0.00303,"Molecular Functions",0.451612903225806
"7532","evm.TU.chromosome_11.2465","GO:0005001","transmembrane receptor protein tyrosine phosphatase...",19,12,4.12,0.00012,"Molecular Functions",0.631578947368421
"7533","evm.TU.chromosome_11.2461","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7534","evm.TU.chromosome_11.2461","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7535","evm.TU.chromosome_11.2281","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7536","evm.TU.chromosome_11.2281","GO:0008134","transcription factor binding",249,76,54.06,0.01278,"Molecular Functions",0.305220883534137
"7537","evm.TU.chromosome_11.2282","GO:0019900","kinase binding",498,152,108.12,2.6e-06,"Molecular Functions",0.305220883534137
"7538","evm.TU.chromosome_11.2285","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7539","evm.TU.chromosome_11.2589","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7540","evm.TU.chromosome_11.2589","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7541","evm.TU.chromosome_11.3027","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7542","evm.TU.chromosome_11.3025","GO:0061630","ubiquitin protein ligase activity",241,70,52.32,0.01212,"Molecular Functions",0.29045643153527
"7543","evm.TU.chromosome_11.3025","GO:0004842","ubiquitin-protein transferase activity",604,209,131.13,9.7e-14,"Molecular Functions",0.346026490066225
"7544","evm.TU.chromosome_11.3025","GO:0016874","ligase activity",573,201,124.4,1.2e-13,"Molecular Functions",0.350785340314136
"7545","evm.TU.chromosome_11.3025","GO:0004842","ubiquitin-protein transferase activity",604,209,131.13,9.7e-14,"Molecular Functions",0.346026490066225
"7546","evm.TU.chromosome_11.2770","GO:0042802","identical protein binding",1554,371,337.38,0.00113,"Molecular Functions",0.238738738738739
"7547","evm.TU.chromosome_11.2770","GO:0061630","ubiquitin protein ligase activity",241,70,52.32,0.01212,"Molecular Functions",0.29045643153527
"7548","evm.TU.chromosome_11.2770","GO:0031625","ubiquitin protein ligase binding",324,88,70.34,0.01119,"Molecular Functions",0.271604938271605
"7549","evm.TU.chromosome_11.2770","GO:0004842","ubiquitin-protein transferase activity",604,209,131.13,9.7e-14,"Molecular Functions",0.346026490066225
"7550","evm.TU.chromosome_11.2770","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7551","evm.TU.chromosome_11.2770","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7552","evm.TU.chromosome_11.49","GO:0042802","identical protein binding",1554,371,337.38,0.00113,"Molecular Functions",0.238738738738739
"7553","evm.TU.chromosome_11.48","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7554","evm.TU.chromosome_11.48","GO:0061630","ubiquitin protein ligase activity",241,70,52.32,0.01212,"Molecular Functions",0.29045643153527
"7555","evm.TU.chromosome_11.48","GO:0004842","ubiquitin-protein transferase activity",604,209,131.13,9.7e-14,"Molecular Functions",0.346026490066225
"7556","evm.TU.chromosome_11.48","GO:0016874","ligase activity",573,201,124.4,1.2e-13,"Molecular Functions",0.350785340314136
"7557","evm.TU.chromosome_11.48","GO:0004842","ubiquitin-protein transferase activity",604,209,131.13,9.7e-14,"Molecular Functions",0.346026490066225
"7558","evm.TU.chromosome_11.45","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7559","evm.TU.chromosome_11.45","GO:0048306","calcium-dependent protein binding",59,21,12.81,0.01012,"Molecular Functions",0.355932203389831
"7560","evm.TU.chromosome_11.45","GO:0019900","kinase binding",498,152,108.12,2.6e-06,"Molecular Functions",0.305220883534137
"7561","evm.TU.chromosome_11.45","GO:0008017","microtubule binding",145,56,31.48,9.1e-06,"Molecular Functions",0.386206896551724
"7562","evm.TU.chromosome_11.45","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7563","evm.TU.chromosome_11.40","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7564","evm.TU.chromosome_11.40","GO:0004714","transmembrane receptor protein tyrosine kinase acti...",235,66,51.02,0.00499,"Molecular Functions",0.280851063829787
"7565","evm.TU.chromosome_11.40","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7566","evm.TU.chromosome_11.1854","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7567","evm.TU.chromosome_11.711","GO:0030246","carbohydrate binding",567,163,123.1,2.3e-05,"Molecular Functions",0.287477954144621
"7568","evm.TU.chromosome_11.711","GO:0030246","carbohydrate binding",567,163,123.1,2.3e-05,"Molecular Functions",0.287477954144621
"7569","evm.TU.chromosome_11.2120","GO:0005262","calcium channel activity",241,98,52.32,1.2e-10,"Molecular Functions",0.406639004149378
"7570","evm.TU.chromosome_11.2120","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7571","evm.TU.chromosome_11.2120","GO:0030246","carbohydrate binding",567,163,123.1,2.3e-05,"Molecular Functions",0.287477954144621
"7572","evm.TU.chromosome_11.2120","GO:0001965","G-protein alpha-subunit binding",67,36,14.55,9.6e-09,"Molecular Functions",0.537313432835821
"7573","evm.TU.chromosome_11.2120","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7574","evm.TU.chromosome_11.2121","GO:0005262","calcium channel activity",241,98,52.32,1.2e-10,"Molecular Functions",0.406639004149378
"7575","evm.TU.chromosome_11.2121","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7576","evm.TU.chromosome_11.2121","GO:0030246","carbohydrate binding",567,163,123.1,2.3e-05,"Molecular Functions",0.287477954144621
"7577","evm.TU.chromosome_11.2121","GO:0001965","G-protein alpha-subunit binding",67,36,14.55,9.6e-09,"Molecular Functions",0.537313432835821
"7578","evm.TU.chromosome_11.2121","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7579","evm.TU.chromosome_11.2122","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7580","evm.TU.chromosome_11.2122","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7581","evm.TU.chromosome_11.2129","GO:0005262","calcium channel activity",241,98,52.32,1.2e-10,"Molecular Functions",0.406639004149378
"7582","evm.TU.chromosome_11.2129","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7583","evm.TU.chromosome_11.2329","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7584","evm.TU.chromosome_11.2329","GO:0003723","RNA binding",1408,412,305.68,3.3e-06,"Molecular Functions",0.292613636363636
"7585","evm.TU.chromosome_11.2329","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7586","evm.TU.chromosome_11.3159","GO:0035198","miRNA binding",126,68,27.36,2.2e-15,"Molecular Functions",0.53968253968254
"7587","evm.TU.chromosome_11.3159","GO:0003723","RNA binding",1408,412,305.68,3.3e-06,"Molecular Functions",0.292613636363636
"7588","evm.TU.chromosome_11.3159","GO:0003723","RNA binding",1408,412,305.68,3.3e-06,"Molecular Functions",0.292613636363636
"7589","evm.TU.chromosome_11.556","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7590","evm.TU.chromosome_11.556","GO:0042802","identical protein binding",1554,371,337.38,0.00113,"Molecular Functions",0.238738738738739
"7591","evm.TU.chromosome_11.556","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7592","evm.TU.chromosome_11.556","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7593","evm.TU.chromosome_11.556","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7594","evm.TU.chromosome_11.558","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7595","evm.TU.chromosome_11.695","GO:0005262","calcium channel activity",241,98,52.32,1.2e-10,"Molecular Functions",0.406639004149378
"7596","evm.TU.chromosome_11.1514","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7597","evm.TU.chromosome_11.1514","GO:0016887","ATP hydrolysis activity",213,84,46.24,3.1e-09,"Molecular Functions",0.394366197183099
"7598","evm.TU.chromosome_11.1514","GO:0003678","DNA helicase activity",134,35,29.09,0.00347,"Molecular Functions",0.261194029850746
"7599","evm.TU.chromosome_11.1514","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7600","evm.TU.chromosome_11.1514","GO:0016887","ATP hydrolysis activity",213,84,46.24,3.1e-09,"Molecular Functions",0.394366197183099
"7601","evm.TU.chromosome_11.1514","GO:0004386","helicase activity",274,102,59.49,1.8e-11,"Molecular Functions",0.372262773722628
"7602","evm.TU.chromosome_11.1517","GO:0005096","GTPase activator activity",118,42,25.62,0.00037,"Molecular Functions",0.355932203389831
"7603","evm.TU.chromosome_11.1517","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7604","evm.TU.chromosome_11.1517","GO:0005096","GTPase activator activity",118,42,25.62,0.00037,"Molecular Functions",0.355932203389831
"7605","evm.TU.chromosome_11.1517","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7606","evm.TU.chromosome_11.904","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7607","evm.TU.chromosome_11.906","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7608","evm.TU.chromosome_11.906","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7609","evm.TU.chromosome_11.242","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7610","evm.TU.chromosome_11.242","GO:0004674","protein serine/threonine kinase activity",475,137,103.12,0.00845,"Molecular Functions",0.288421052631579
"7611","evm.TU.chromosome_11.242","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7612","evm.TU.chromosome_11.242","GO:0004674","protein serine/threonine kinase activity",475,137,103.12,0.00845,"Molecular Functions",0.288421052631579
"7613","evm.TU.chromosome_11.240","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7614","evm.TU.chromosome_11.240","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7615","evm.TU.chromosome_11.1496","GO:0008134","transcription factor binding",249,76,54.06,0.01278,"Molecular Functions",0.305220883534137
"7616","evm.TU.chromosome_11.1722","GO:0003723","RNA binding",1408,412,305.68,3.3e-06,"Molecular Functions",0.292613636363636
"7617","evm.TU.chromosome_11.1722","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7618","evm.TU.chromosome_11.1722","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7619","evm.TU.chromosome_11.1722","GO:0036402","proteasome-activating activity",8,5,1.74,0.01489,"Molecular Functions",0.625
"7620","evm.TU.chromosome_11.1722","GO:0003723","RNA binding",1408,412,305.68,3.3e-06,"Molecular Functions",0.292613636363636
"7621","evm.TU.chromosome_11.1722","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7622","evm.TU.chromosome_11.2603","GO:0003723","RNA binding",1408,412,305.68,3.3e-06,"Molecular Functions",0.292613636363636
"7623","evm.TU.chromosome_11.2603","GO:0003723","RNA binding",1408,412,305.68,3.3e-06,"Molecular Functions",0.292613636363636
"7624","evm.TU.chromosome_11.3058","GO:0016491","oxidoreductase activity",1327,306,288.1,0.01088,"Molecular Functions",0.230595327807084
"7625","evm.TU.chromosome_11.3053","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7626","evm.TU.chromosome_11.3053","GO:0003682","chromatin binding",384,99,83.37,0.00401,"Molecular Functions",0.2578125
"7627","evm.TU.chromosome_11.3053","GO:0004386","helicase activity",274,102,59.49,1.8e-11,"Molecular Functions",0.372262773722628
"7628","evm.TU.chromosome_11.3053","GO:0004518","nuclease activity",842,196,182.8,0.01125,"Molecular Functions",0.232779097387173
"7629","evm.TU.chromosome_11.3053","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7630","evm.TU.chromosome_11.3053","GO:0004518","nuclease activity",842,196,182.8,0.01125,"Molecular Functions",0.232779097387173
"7631","evm.TU.chromosome_11.95","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7632","evm.TU.chromosome_11.95","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7633","evm.TU.chromosome_11.613","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7634","evm.TU.chromosome_11.1964","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7635","evm.TU.chromosome_11.1964","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7636","evm.TU.chromosome_11.1964","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7637","evm.TU.chromosome_11.1964","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7638","evm.TU.chromosome_11.1963","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7639","evm.TU.chromosome_11.1963","GO:0016887","ATP hydrolysis activity",213,84,46.24,3.1e-09,"Molecular Functions",0.394366197183099
"7640","evm.TU.chromosome_11.1963","GO:0003682","chromatin binding",384,99,83.37,0.00401,"Molecular Functions",0.2578125
"7641","evm.TU.chromosome_11.1963","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7642","evm.TU.chromosome_11.421","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7643","evm.TU.chromosome_11.421","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7644","evm.TU.chromosome_11.2944","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7645","evm.TU.chromosome_11.2944","GO:0004672","protein kinase activity",942,268,204.51,0.00223,"Molecular Functions",0.284501061571125
"7646","evm.TU.chromosome_11.1412","GO:0035064","methylated histone binding",33,14,7.16,0.00603,"Molecular Functions",0.424242424242424
"7647","evm.TU.chromosome_11.1412","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7648","evm.TU.chromosome_11.1412","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7649","evm.TU.chromosome_11.1889","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7650","evm.TU.chromosome_11.2728","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7651","evm.TU.chromosome_11.2728","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7652","evm.TU.chromosome_11.2910","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7653","evm.TU.chromosome_11.2910","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7654","evm.TU.chromosome_11.2874","GO:0042802","identical protein binding",1554,371,337.38,0.00113,"Molecular Functions",0.238738738738739
"7655","evm.TU.chromosome_11.2874","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7656","evm.TU.chromosome_11.2116","GO:0005262","calcium channel activity",241,98,52.32,1.2e-10,"Molecular Functions",0.406639004149378
"7657","evm.TU.chromosome_11.2116","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7658","evm.TU.chromosome_11.2116","GO:0030246","carbohydrate binding",567,163,123.1,2.3e-05,"Molecular Functions",0.287477954144621
"7659","evm.TU.chromosome_11.2116","GO:0001965","G-protein alpha-subunit binding",67,36,14.55,9.6e-09,"Molecular Functions",0.537313432835821
"7660","evm.TU.chromosome_11.2116","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7661","evm.TU.chromosome_11.1801","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7662","evm.TU.chromosome_11.1801","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7663","evm.TU.chromosome_11.1356","GO:0004016","adenylate cyclase activity",4,4,0.87,0.01022,"Molecular Functions",1
"7664","evm.TU.chromosome_11.1356","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7665","evm.TU.chromosome_11.934","GO:0061630","ubiquitin protein ligase activity",241,70,52.32,0.01212,"Molecular Functions",0.29045643153527
"7666","evm.TU.chromosome_11.934","GO:0004842","ubiquitin-protein transferase activity",604,209,131.13,9.7e-14,"Molecular Functions",0.346026490066225
"7667","evm.TU.chromosome_11.934","GO:0061630","ubiquitin protein ligase activity",241,70,52.32,0.01212,"Molecular Functions",0.29045643153527
"7668","evm.TU.chromosome_11.1193","GO:0003723","RNA binding",1408,412,305.68,3.3e-06,"Molecular Functions",0.292613636363636
"7669","evm.TU.chromosome_11.3128","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7670","evm.TU.chromosome_11.3120","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7671","evm.TU.chromosome_11.3120","GO:0004672","protein kinase activity",942,268,204.51,0.00223,"Molecular Functions",0.284501061571125
"7672","evm.TU.chromosome_11.2655","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"7673","evm.TU.chromosome_11.2655","GO:0003887","DNA-directed DNA polymerase activity",244,71,52.97,0.00391,"Molecular Functions",0.290983606557377
"7674","evm.TU.chromosome_11.2655","GO:0003723","RNA binding",1408,412,305.68,3.3e-06,"Molecular Functions",0.292613636363636
"7675","evm.TU.chromosome_11.2655","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7676","evm.TU.chromosome_11.2655","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7677","evm.TU.chromosome_11.396","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7678","evm.TU.chromosome_11.396","GO:0061630","ubiquitin protein ligase activity",241,70,52.32,0.01212,"Molecular Functions",0.29045643153527
"7679","evm.TU.chromosome_11.396","GO:0031625","ubiquitin protein ligase binding",324,88,70.34,0.01119,"Molecular Functions",0.271604938271605
"7680","evm.TU.chromosome_11.396","GO:0004842","ubiquitin-protein transferase activity",604,209,131.13,9.7e-14,"Molecular Functions",0.346026490066225
"7681","evm.TU.chromosome_11.396","GO:0004842","ubiquitin-protein transferase activity",604,209,131.13,9.7e-14,"Molecular Functions",0.346026490066225
"7682","evm.TU.chromosome_11.2094","GO:0005262","calcium channel activity",241,98,52.32,1.2e-10,"Molecular Functions",0.406639004149378
"7683","evm.TU.chromosome_11.2094","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7684","evm.TU.chromosome_11.2094","GO:0030246","carbohydrate binding",567,163,123.1,2.3e-05,"Molecular Functions",0.287477954144621
"7685","evm.TU.chromosome_11.2094","GO:0001965","G-protein alpha-subunit binding",67,36,14.55,9.6e-09,"Molecular Functions",0.537313432835821
"7686","evm.TU.chromosome_11.2094","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"7687","evm.TU.chromosome_11.1017","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7688","evm.TU.chromosome_11.1017","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7689","evm.TU.chromosome_11.1013","GO:0031625","ubiquitin protein ligase binding",324,88,70.34,0.01119,"Molecular Functions",0.271604938271605
"7690","evm.TU.chromosome_11.625","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7691","evm.TU.chromosome_11.625","GO:0061630","ubiquitin protein ligase activity",241,70,52.32,0.01212,"Molecular Functions",0.29045643153527
"7692","evm.TU.chromosome_11.625","GO:0004842","ubiquitin-protein transferase activity",604,209,131.13,9.7e-14,"Molecular Functions",0.346026490066225
"7693","evm.TU.chromosome_11.625","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"7694","evm.TU.chromosome_11.625","GO:0004842","ubiquitin-protein transferase activity",604,209,131.13,9.7e-14,"Molecular Functions",0.346026490066225
"7695","evm.TU.chromosome_11.1935","GO:0031625","ubiquitin protein ligase binding",324,88,70.34,0.01119,"Molecular Functions",0.271604938271605
"7696","evm.TU.chromosome_11.1935","GO:0004842","ubiquitin-protein transferase activity",604,209,131.13,9.7e-14,"Molecular Functions",0.346026490066225
"7697","evm.TU.chromosome_11.1935","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7698","evm.TU.chromosome_11.1935","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"7699","evm.TU.chromosome_11.2937","GO:0042802","identical protein binding",1554,371,337.38,0.00113,"Molecular Functions",0.238738738738739
"7700","evm.TU.chromosome_11.3000","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
