"","gene_id","GO.ID","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","AST.1065","AST.1147","AST.1412","AST.1560","AST.1567","AST.1617","AST.1722","AST.2000","AST.2007","AST.2302","AST.2360","AST.2398","AST.2404","AST.2412","AST.2512","AST.2523","AST.2563","AST.2729","AST.2755"
"1521","evm.TU.chromosome_13.630","GO:0000775",0.037329794404589,0.988771686003974,6,33,"chromosome, centromeric region","CC",334,230,106,4,29,368,107,22,211,324,70,171,207,212,41,265,119,47,39
"1522","evm.TU.chromosome_13.1739","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",115,54,61,0,7,63,50,16,202,73,70,25,177,75,10,150,121,29,12
"1523","evm.TU.chromosome_13.228","GO:0047150",0.0206920578934323,0.997858383742636,3,8,"betaine-homocysteine S-methyltransferase activity","MF",352,275,314,18,27,702,158,159,474,310,300,250,352,695,115,392,844,67,41
"1524","evm.TU.chromosome_13.228","GO:0006579",0.0272393357501751,0.996725189382032,3,9,"amino-acid betaine catabolic process","BP",352,275,314,18,27,702,158,159,474,310,300,250,352,695,115,392,844,67,41
"1525","evm.TU.chromosome_13.226","GO:0047150",0.0206920578934323,0.997858383742636,3,8,"betaine-homocysteine S-methyltransferase activity","MF",1768,487,515,53,60,1537,479,117,640,258,799,582,2705,1469,413,660,1251,244,102
"1526","evm.TU.chromosome_13.226","GO:0006579",0.0272393357501751,0.996725189382032,3,9,"amino-acid betaine catabolic process","BP",1768,487,515,53,60,1537,479,117,640,258,799,582,2705,1469,413,660,1251,244,102
"1527","evm.TU.chromosome_13.2784","GO:0001046",0.0349647851066897,0.991182601855842,5,24,"core promoter sequence-specific DNA binding","MF",434,678,224,0,204,302,872,48,497,229,177,1060,222,161,31,160,150,55,7
"1528","evm.TU.chromosome_13.2784","GO:2000323",0.00740562316059067,0.99955594834886,3,6,"negative regulation of glucocorticoid receptor signaling pathway","BP",434,678,224,0,204,302,872,48,497,229,177,1060,222,161,31,160,150,55,7
"1529","evm.TU.chromosome_13.2784","GO:0045892",0.0118530986149296,0.993409289229733,28,216,"negative regulation of DNA-templated transcription","BP",434,678,224,0,204,302,872,48,497,229,177,1060,222,161,31,160,150,55,7
"1530","evm.TU.chromosome_13.4074","GO:0051603",0.00950639894880347,0.997114110277741,9,44,"proteolysis involved in protein catabolic process","BP",448,1079,431,23,299,446,796,141,526,698,418,965,301,366,66,339,234,86,81
"1531","evm.TU.chromosome_13.4070","GO:0000413",0.00192203803031182,0.999906481806227,4,6,"protein peptidyl-prolyl isomerization","BP",274,995,221,28,178,374,893,58,448,552,304,1212,245,220,38,309,228,16,31
"1532","evm.TU.chromosome_13.3546","GO:0005874",0.0227362993518771,0.987049461297619,25,210,"microtubule","CC",194,1589,147,15,475,440,471,14,341,462,197,406,326,390,51,390,389,16,28
"1533","evm.TU.chromosome_13.2268","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",92930,41488,9988,2199,9511,38844,33946,8642,36393,40452,19743,17750,71164,60682,12562,63079,37206,3987,4019
"1534","evm.TU.chromosome_13.2268","GO:0045735",0.00374613817294753,0.999852149699906,3,5,"nutrient reservoir activity","MF",92930,41488,9988,2199,9511,38844,33946,8642,36393,40452,19743,17750,71164,60682,12562,63079,37206,3987,4019
"1535","evm.TU.chromosome_13.2268","GO:0055072",0.00143902797173951,0.999763520732043,7,23,"iron ion homeostasis","BP",92930,41488,9988,2199,9511,38844,33946,8642,36393,40452,19743,17750,71164,60682,12562,63079,37206,3987,4019
"1536","evm.TU.chromosome_13.24","GO:0005719",0.000344951944268299,0.999970797240525,6,12,NA,NA,32,19280,63,38,22,2,45531,129,13,8,142,4082,228,45,122,72,78,18,65
"1537","evm.TU.chromosome_13.24","GO:0000786",8.68000423655731e-07,0.999999852856848,17,43,"nucleosome","CC",32,19280,63,38,22,2,45531,129,13,8,142,4082,228,45,122,72,78,18,65
"1538","evm.TU.chromosome_13.24","GO:0003680",1.04700716802029e-05,0.99999956256822,7,10,"minor groove of adenine-thymine-rich DNA binding","MF",32,19280,63,38,22,2,45531,129,13,8,142,4082,228,45,122,72,78,18,65
"1539","evm.TU.chromosome_13.24","GO:0031492",0.00170665389625459,0.99984537649885,5,10,"nucleosomal DNA binding","MF",32,19280,63,38,22,2,45531,129,13,8,142,4082,228,45,122,72,78,18,65
"1540","evm.TU.chromosome_13.24","GO:0006325",0.0472865985616505,0.987042212007001,5,24,"chromatin organization","BP",32,19280,63,38,22,2,45531,129,13,8,142,4082,228,45,122,72,78,18,65
"1541","evm.TU.chromosome_13.24","GO:0030261",0.00417538303440916,0.99966070358727,4,8,"chromosome condensation","BP",32,19280,63,38,22,2,45531,129,13,8,142,4082,228,45,122,72,78,18,65
"1542","evm.TU.chromosome_13.24","GO:0006334",3.34258970070792e-05,0.999992766007381,15,47,"nucleosome assembly","BP",32,19280,63,38,22,2,45531,129,13,8,142,4082,228,45,122,72,78,18,65
"1543","evm.TU.chromosome_13.1747","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",8603,14273,1405,1506,2368,3038,4217,453,6287,13359,1297,1863,6985,2195,400,3876,1735,1550,486
"1544","evm.TU.chromosome_13.1747","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",8603,14273,1405,1506,2368,3038,4217,453,6287,13359,1297,1863,6985,2195,400,3876,1735,1550,486
"1545","evm.TU.chromosome_13.1747","GO:0005764",0.00165761880706339,0.999147162140014,34,243,"lysosome","CC",8603,14273,1405,1506,2368,3038,4217,453,6287,13359,1297,1863,6985,2195,400,3876,1735,1550,486
"1546","evm.TU.chromosome_13.1747","GO:0035580",0.0375189330233262,0.992283171813316,4,17,"specific granule lumen","CC",8603,14273,1405,1506,2368,3038,4217,453,6287,13359,1297,1863,6985,2195,400,3876,1735,1550,486
"1547","evm.TU.chromosome_13.1747","GO:0008061",0.0015987360189158,0.999571075800172,11,48,"chitin binding","MF",8603,14273,1405,1506,2368,3038,4217,453,6287,13359,1297,1863,6985,2195,400,3876,1735,1550,486
"1548","evm.TU.chromosome_13.1747","GO:0004568",0.00659592144310945,0.998995406847032,5,16,"chitinase activity","MF",8603,14273,1405,1506,2368,3038,4217,453,6287,13359,1297,1863,6985,2195,400,3876,1735,1550,486
"1549","evm.TU.chromosome_13.1747","GO:0004553",0.00479878127683983,0.998586567505216,10,49,"hydrolase activity, hydrolyzing O-glycosyl compounds","MF",8603,14273,1405,1506,2368,3038,4217,453,6287,13359,1297,1863,6985,2195,400,3876,1735,1550,486
"1550","evm.TU.chromosome_13.1747","GO:0006032",0.00427674392444566,0.999257864488331,6,21,"chitin catabolic process","BP",8603,14273,1405,1506,2368,3038,4217,453,6287,13359,1297,1863,6985,2195,400,3876,1735,1550,486
"1551","evm.TU.chromosome_13.1747","GO:0000272",0.000137672236566403,0.999979563088625,9,27,"polysaccharide catabolic process","BP",8603,14273,1405,1506,2368,3038,4217,453,6287,13359,1297,1863,6985,2195,400,3876,1735,1550,486
"1552","evm.TU.chromosome_13.142","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",103,400,43,0,155,153,409,5,46,137,58,165,55,24,18,59,166,0,0
"1553","evm.TU.chromosome_13.142","GO:0004252",8.48506754698523e-06,0.999997021339802,30,161,"serine-type endopeptidase activity","MF",103,400,43,0,155,153,409,5,46,137,58,165,55,24,18,59,166,0,0
"1554","evm.TU.chromosome_13.140","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",148,241,154,11,27,487,94,94,114,70,156,129,248,229,14,134,121,14,20
"1555","evm.TU.chromosome_13.140","GO:0004252",8.48506754698523e-06,0.999997021339802,30,161,"serine-type endopeptidase activity","MF",148,241,154,11,27,487,94,94,114,70,156,129,248,229,14,134,121,14,20
"1556","evm.TU.chromosome_13.2484","GO:0005764",0.00165761880706339,0.999147162140014,34,243,"lysosome","CC",366,84,70,0,14,60,24,4,263,121,72,45,91,86,0,110,57,31,8
"1557","evm.TU.chromosome_13.2779","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",148,1909,1544,55,529,1314,2472,1516,294,935,293,545,575,624,34,260,492,35,36
"1558","evm.TU.chromosome_13.2779","GO:0030246",0.0211994164371091,0.987594728065279,28,231,"carbohydrate binding","MF",148,1909,1544,55,529,1314,2472,1516,294,935,293,545,575,624,34,260,492,35,36
"1559","evm.TU.chromosome_13.1159","GO:0006824",0.00381101086129946,0.999848640631289,3,5,"cobalt ion transport","BP",198,675,122,9,175,283,547,78,236,238,280,466,329,240,59,220,238,43,26
"1560","evm.TU.chromosome_13.72","GO:0045892",0.0118530986149296,0.993409289229733,28,216,"negative regulation of DNA-templated transcription","BP",1230,917,335,37,120,1082,316,121,1277,994,542,272,874,1450,145,1114,1030,90,263
"1561","evm.TU.chromosome_13.941","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",171,0,430,21,0,48,14,17,228,146,101,16,564,202,59,294,572,19,20
"1562","evm.TU.chromosome_13.941","GO:0007155",0.0266456953493738,0.982873225105427,37,336,"cell adhesion","BP",171,0,430,21,0,48,14,17,228,146,101,16,564,202,59,294,572,19,20
"1563","evm.TU.chromosome_13.3220","GO:0010917",0.0419768319408242,0.99738047041343,2,4,"negative regulation of mitochondrial membrane potential","BP",10892,8037,4054,700,451,6568,3104,825,7261,8772,3039,5842,6538,7792,1465,9645,6358,1094,837
"1564","evm.TU.chromosome_13.3220","GO:0035794",0.0220724362121273,0.99930938899576,2,3,"positive regulation of mitochondrial membrane permeability","BP",10892,8037,4054,700,451,6568,3104,825,7261,8772,3039,5842,6538,7792,1465,9645,6358,1094,837
"1565","evm.TU.chromosome_13.1489","GO:0047150",0.0206920578934323,0.997858383742636,3,8,"betaine-homocysteine S-methyltransferase activity","MF",5329,16800,4327,168,3093,9781,8240,839,1885,2762,6598,9751,7863,7917,2792,3740,6683,635,439
"1566","evm.TU.chromosome_13.1489","GO:0006579",0.0272393357501751,0.996725189382032,3,9,"amino-acid betaine catabolic process","BP",5329,16800,4327,168,3093,9781,8240,839,1885,2762,6598,9751,7863,7917,2792,3740,6683,635,439
"1567","evm.TU.chromosome_13.3529","GO:0001077",0.0338072705107874,0.984843325964078,12,80,NA,NA,285,694,17,11,289,99,420,19,183,110,104,390,87,150,39,150,188,12,7
"1568","evm.TU.chromosome_13.3198","GO:0000786",8.68000423655731e-07,0.999999852856848,17,43,"nucleosome","CC",283,72,409,31,34,130,101,222,99,41,121,52,162,52,9,132,185,22,25
"1569","evm.TU.chromosome_13.3198","GO:0006352",0.00612245226558986,0.998509730499206,8,27,"DNA-templated transcription initiation","BP",283,72,409,31,34,130,101,222,99,41,121,52,162,52,9,132,185,22,25
"1570","evm.TU.chromosome_13.3198","GO:0006334",3.34258970070792e-05,0.999992766007381,15,47,"nucleosome assembly","BP",283,72,409,31,34,130,101,222,99,41,121,52,162,52,9,132,185,22,25
"1571","evm.TU.chromosome_13.2700","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",164,57,1053,10,10,355,15,117,254,287,210,23,92,322,11,177,241,110,7
"1572","evm.TU.chromosome_13.3771","GO:0005764",0.00165761880706339,0.999147162140014,34,243,"lysosome","CC",241,608,99,0,133,259,507,73,297,182,160,363,183,199,39,167,153,23,12
"1573","evm.TU.chromosome_13.3771","GO:0032403",0.0136326673143941,0.993193760771107,20,146,NA,NA,241,608,99,0,133,259,507,73,297,182,160,363,183,199,39,167,153,23,12
"1574","evm.TU.chromosome_13.2128","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",1561,30,187,6,5,24,181,11,916,571,49,53,302,721,48,771,574,0,74
"1575","evm.TU.chromosome_13.2697","GO:0010634",0.0111538934638059,0.996826849038942,8,37,"positive regulation of epithelial cell migration","BP",148,40,170,19,0,384,38,49,155,142,90,30,171,145,198,196,173,0,14
"1576","evm.TU.chromosome_13.2697","GO:0010718",0.00181076350348892,0.999589029438288,9,35,"positive regulation of epithelial to mesenchymal transition","BP",148,40,170,19,0,384,38,49,155,142,90,30,171,145,198,196,173,0,14
"1577","evm.TU.chromosome_13.2697","GO:0070374",0.0106980812279001,0.995598684486163,14,88,"positive regulation of ERK1 and ERK2 cascade","BP",148,40,170,19,0,384,38,49,155,142,90,30,171,145,198,196,173,0,14
"1578","evm.TU.chromosome_13.3449","GO:0005581",1.84620296996434e-08,0.999999994155032,41,186,"collagen trimer","CC",1552,439,865,117,91,1269,547,290,1034,540,481,722,1323,934,203,580,561,198,140
"1579","evm.TU.chromosome_13.3449","GO:0005578",3.32736357308379e-07,1,55,332,NA,NA,1552,439,865,117,91,1269,547,290,1034,540,481,722,1323,934,203,580,561,198,140
"1580","evm.TU.chromosome_13.3449","GO:0005201",2.81642969046316e-07,0.999999916457382,31,144,"extracellular matrix structural constituent","MF",1552,439,865,117,91,1269,547,290,1034,540,481,722,1323,934,203,580,561,198,140
"1581","evm.TU.chromosome_13.3449","GO:0030199",1.38048079190912e-05,0.999997596215807,13,42,"collagen fibril organization","BP",1552,439,865,117,91,1269,547,290,1034,540,481,722,1323,934,203,580,561,198,140
"1582","evm.TU.chromosome_13.3449","GO:0001501",0.0247452054079938,0.988982574082538,13,89,"skeletal system development","BP",1552,439,865,117,91,1269,547,290,1034,540,481,722,1323,934,203,580,561,198,140
"1583","evm.TU.chromosome_13.3325","GO:0045892",0.0118530986149296,0.993409289229733,28,216,"negative regulation of DNA-templated transcription","BP",911,4483,446,16,602,1602,2848,291,1177,909,1155,2885,1172,1309,233,1044,796,12,95
"1584","evm.TU.chromosome_13.3284","GO:0005764",0.00165761880706339,0.999147162140014,34,243,"lysosome","CC",98,450,103,30,310,266,417,173,148,136,162,464,55,102,34,122,75,7,0
"1585","evm.TU.chromosome_13.3286","GO:0005764",0.00165761880706339,0.999147162140014,34,243,"lysosome","CC",1614,405,173,18,70,468,216,58,1636,447,167,113,280,1048,84,465,333,49,33
"1586","evm.TU.chromosome_13.3742","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",392,302,94,7,39,177,197,48,357,484,173,128,365,369,80,271,388,33,20
"1587","evm.TU.chromosome_13.2318","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",738,5839,191,205,1390,508,2245,17,423,1993,450,1697,1409,322,80,1556,271,360,131
"1588","evm.TU.chromosome_13.2318","GO:0004252",8.48506754698523e-06,0.999997021339802,30,161,"serine-type endopeptidase activity","MF",738,5839,191,205,1390,508,2245,17,423,1993,450,1697,1409,322,80,1556,271,360,131
"1589","evm.TU.chromosome_13.69","GO:0045892",0.0118530986149296,0.993409289229733,28,216,"negative regulation of DNA-templated transcription","BP",730,4646,289,22,1204,1105,2373,56,678,616,513,2379,621,765,95,951,292,14,33
"1590","evm.TU.chromosome_13.66","GO:0045892",0.0118530986149296,0.993409289229733,28,216,"negative regulation of DNA-templated transcription","BP",203,127,199,0,15,79,117,14,400,297,140,71,241,250,13,303,315,56,42
"1591","evm.TU.chromosome_13.61","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",310,776,110,23,294,509,564,111,366,510,282,545,257,328,40,278,192,25,15
"1592","evm.TU.chromosome_13.2024","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",835,1512,157,39,479,226,889,34,616,788,289,486,1091,651,118,691,310,36,20
"1593","evm.TU.chromosome_13.2024","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",835,1512,157,39,479,226,889,34,616,788,289,486,1091,651,118,691,310,36,20
"1594","evm.TU.chromosome_13.2024","GO:0004252",8.48506754698523e-06,0.999997021339802,30,161,"serine-type endopeptidase activity","MF",835,1512,157,39,479,226,889,34,616,788,289,486,1091,651,118,691,310,36,20
"1595","evm.TU.chromosome_13.2024","GO:0006958",0.026211817267887,0.996895858886266,3,9,"complement activation, classical pathway","BP",835,1512,157,39,479,226,889,34,616,788,289,486,1091,651,118,691,310,36,20
"1596","evm.TU.chromosome_13.2024","GO:2000427",0.0331846781994459,0.995549911333956,3,10,"positive regulation of apoptotic cell clearance","BP",835,1512,157,39,479,226,889,34,616,788,289,486,1091,651,118,691,310,36,20
"1597","evm.TU.chromosome_13.2024","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",835,1512,157,39,479,226,889,34,616,788,289,486,1091,651,118,691,310,36,20
"1598","evm.TU.chromosome_13.3239","GO:1903561",0.0177747475253497,0.994942619622678,7,36,"extracellular vesicle","CC",6829,5118,2744,193,1260,4403,4154,700,7533,6155,3671,5479,6135,6062,955,6165,4615,864,590
"1599","evm.TU.chromosome_13.3239","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",6829,5118,2744,193,1260,4403,4154,700,7533,6155,3671,5479,6135,6062,955,6165,4615,864,590
"1600","evm.TU.chromosome_13.3239","GO:0032403",0.0136326673143941,0.993193760771107,20,146,NA,NA,6829,5118,2744,193,1260,4403,4154,700,7533,6155,3671,5479,6135,6062,955,6165,4615,864,590
"1601","evm.TU.chromosome_13.3796","GO:0000786",8.68000423655731e-07,0.999999852856848,17,43,"nucleosome","CC",8,30,9,7,73,68,32,11,16,58,23,92,29,32,4,41,64,0,3
"1602","evm.TU.chromosome_13.3616","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",758,4222,304,54,865,429,2110,526,698,1640,486,1468,1304,726,286,701,1017,83,42
"1603","evm.TU.chromosome_13.3616","GO:0006958",0.026211817267887,0.996895858886266,3,9,"complement activation, classical pathway","BP",758,4222,304,54,865,429,2110,526,698,1640,486,1468,1304,726,286,701,1017,83,42
"1604","evm.TU.chromosome_13.1375","GO:0045892",0.0118530986149296,0.993409289229733,28,216,"negative regulation of DNA-templated transcription","BP",198,510,77,20,136,262,367,33,138,242,111,339,178,197,38,104,176,19,8
"1605","evm.TU.chromosome_13.1388","GO:0034663",0.0183441393679837,0.998294689900509,3,7,"endoplasmic reticulum chaperone complex","CC",1818,7064,1905,81,1285,7894,7413,570,2666,4095,5251,9517,2522,2790,502,3718,1980,178,322
"1606","evm.TU.chromosome_13.1388","GO:0032991",0.027705552217846,0.996785753287561,3,8,"protein-containing complex","CC",1818,7064,1905,81,1285,7894,7413,570,2666,4095,5251,9517,2522,2790,502,3718,1980,178,322
"1607","evm.TU.chromosome_13.1388","GO:0032403",0.0136326673143941,0.993193760771107,20,146,NA,NA,1818,7064,1905,81,1285,7894,7413,570,2666,4095,5251,9517,2522,2790,502,3718,1980,178,322
"1608","evm.TU.chromosome_13.1388","GO:0061077",0.000364816507922571,0.999929207231091,10,33,"chaperone-mediated protein folding","BP",1818,7064,1905,81,1285,7894,7413,570,2666,4095,5251,9517,2522,2790,502,3718,1980,178,322
"1609","evm.TU.chromosome_13.1388","GO:0044829",0.04310727559187,0.997269420153957,2,4,"positive regulation by host of viral genome replication","BP",1818,7064,1905,81,1285,7894,7413,570,2666,4095,5251,9517,2522,2790,502,3718,1980,178,322
"1610","evm.TU.chromosome_13.1388","GO:0000413",0.00192203803031182,0.999906481806227,4,6,"protein peptidyl-prolyl isomerization","BP",1818,7064,1905,81,1285,7894,7413,570,2666,4095,5251,9517,2522,2790,502,3718,1980,178,322
"1611","evm.TU.chromosome_13.1388","GO:0006457",0.0308532130380328,0.985847347802626,13,87,"protein folding","BP",1818,7064,1905,81,1285,7894,7413,570,2666,4095,5251,9517,2522,2790,502,3718,1980,178,322
"1612","evm.TU.chromosome_13.1387","GO:0032991",0.027705552217846,0.996785753287561,3,8,"protein-containing complex","CC",2596,3309,1857,201,807,3297,1907,435,2791,5755,1779,2300,1310,2387,336,3479,2603,444,288
"1613","evm.TU.chromosome_13.1387","GO:0032403",0.0136326673143941,0.993193760771107,20,146,NA,NA,2596,3309,1857,201,807,3297,1907,435,2791,5755,1779,2300,1310,2387,336,3479,2603,444,288
"1614","evm.TU.chromosome_13.1387","GO:0061077",0.000364816507922571,0.999929207231091,10,33,"chaperone-mediated protein folding","BP",2596,3309,1857,201,807,3297,1907,435,2791,5755,1779,2300,1310,2387,336,3479,2603,444,288
"1615","evm.TU.chromosome_13.1387","GO:0000413",0.00192203803031182,0.999906481806227,4,6,"protein peptidyl-prolyl isomerization","BP",2596,3309,1857,201,807,3297,1907,435,2791,5755,1779,2300,1310,2387,336,3479,2603,444,288
"1616","evm.TU.chromosome_13.1387","GO:0006457",0.0308532130380328,0.985847347802626,13,87,"protein folding","BP",2596,3309,1857,201,807,3297,1907,435,2791,5755,1779,2300,1310,2387,336,3479,2603,444,288
"1617","evm.TU.chromosome_13.1386","GO:0034663",0.0183441393679837,0.998294689900509,3,7,"endoplasmic reticulum chaperone complex","CC",4246,2257,1678,461,577,2386,1652,1446,3518,5167,1664,1803,2248,2899,674,3392,2505,799,368
"1618","evm.TU.chromosome_13.1386","GO:0032991",0.027705552217846,0.996785753287561,3,8,"protein-containing complex","CC",4246,2257,1678,461,577,2386,1652,1446,3518,5167,1664,1803,2248,2899,674,3392,2505,799,368
"1619","evm.TU.chromosome_13.1386","GO:0032403",0.0136326673143941,0.993193760771107,20,146,NA,NA,4246,2257,1678,461,577,2386,1652,1446,3518,5167,1664,1803,2248,2899,674,3392,2505,799,368
"1620","evm.TU.chromosome_13.1386","GO:0061077",0.000364816507922571,0.999929207231091,10,33,"chaperone-mediated protein folding","BP",4246,2257,1678,461,577,2386,1652,1446,3518,5167,1664,1803,2248,2899,674,3392,2505,799,368
"1621","evm.TU.chromosome_13.1386","GO:0044829",0.04310727559187,0.997269420153957,2,4,"positive regulation by host of viral genome replication","BP",4246,2257,1678,461,577,2386,1652,1446,3518,5167,1664,1803,2248,2899,674,3392,2505,799,368
"1622","evm.TU.chromosome_13.1386","GO:0000413",0.00192203803031182,0.999906481806227,4,6,"protein peptidyl-prolyl isomerization","BP",4246,2257,1678,461,577,2386,1652,1446,3518,5167,1664,1803,2248,2899,674,3392,2505,799,368
"1623","evm.TU.chromosome_13.1386","GO:0006457",0.0308532130380328,0.985847347802626,13,87,"protein folding","BP",4246,2257,1678,461,577,2386,1652,1446,3518,5167,1664,1803,2248,2899,674,3392,2505,799,368
"1624","evm.TU.chromosome_13.1412","GO:0006805",0.0499706926245058,0.986023898944184,5,25,"xenobiotic metabolic process","BP",135,222,65,10,118,237,263,40,46,87,306,334,284,128,26,127,120,2,7
"1625","evm.TU.chromosome_13.424","GO:0006457",0.0308532130380328,0.985847347802626,13,87,"protein folding","BP",568,62,92,0,11,171,126,8,303,412,141,28,127,195,40,331,273,17,8
"1626","evm.TU.chromosome_13.3189","GO:0005874",0.0227362993518771,0.987049461297619,25,210,"microtubule","CC",65,69,50,0,23,103,27,46,90,58,58,41,46,71,12,41,65,14,7
"1627","evm.TU.chromosome_13.2271","GO:0001591",0.0400794560822725,0.997562948279505,2,4,"dopamine neurotransmitter receptor activity, coupled via Gi/Go","MF",330,236,140,0,19,725,174,30,535,153,238,79,267,307,68,200,149,34,44
"1628","evm.TU.chromosome_13.2453","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",48,371,0,0,123,1021,438,12,27,121,53,234,214,83,18,188,29,0,0
"1629","evm.TU.chromosome_13.2451","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",782,3501,733,22,1207,4252,3480,87,772,3037,913,1835,2489,906,223,1284,1357,53,52
"1630","evm.TU.chromosome_13.3262","GO:0004222",0.0369089192613595,0.978776891055555,22,188,"metalloendopeptidase activity","MF",684,2330,398,20,449,675,1116,97,799,338,581,1267,470,666,145,573,666,93,75
"1631","evm.TU.chromosome_13.1195","GO:0006805",0.0499706926245058,0.986023898944184,5,25,"xenobiotic metabolic process","BP",116,86,81,39,14,194,82,70,162,91,88,130,19,111,67,318,205,42,13
"1632","evm.TU.chromosome_14.5490","GO:0005764",0.00165761880706339,0.999147162140014,34,243,"lysosome","CC",3416,1976,1532,57,403,1697,1054,210,3799,1307,1844,1520,4038,3202,561,2620,2816,223,391
"1633","evm.TU.chromosome_14.5490","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",3416,1976,1532,57,403,1697,1054,210,3799,1307,1844,1520,4038,3202,561,2620,2816,223,391
"1634","evm.TU.chromosome_14.5490","GO:0004197",0.00589883571925086,0.998201418621006,10,51,"cysteine-type endopeptidase activity","MF",3416,1976,1532,57,403,1697,1054,210,3799,1307,1844,1520,4038,3202,561,2620,2816,223,391
"1635","evm.TU.chromosome_14.5490","GO:0051603",0.00950639894880347,0.997114110277741,9,44,"proteolysis involved in protein catabolic process","BP",3416,1976,1532,57,403,1697,1054,210,3799,1307,1844,1520,4038,3202,561,2620,2816,223,391
"1636","evm.TU.chromosome_14.5491","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",365,46,152,2,0,33,33,7,133,199,58,25,27,239,28,85,124,57,22
"1637","evm.TU.chromosome_14.5491","GO:0005764",0.00165761880706339,0.999147162140014,34,243,"lysosome","CC",365,46,152,2,0,33,33,7,133,199,58,25,27,239,28,85,124,57,22
"1638","evm.TU.chromosome_14.5491","GO:0004197",0.00589883571925086,0.998201418621006,10,51,"cysteine-type endopeptidase activity","MF",365,46,152,2,0,33,33,7,133,199,58,25,27,239,28,85,124,57,22
"1639","evm.TU.chromosome_14.5491","GO:0051603",0.00950639894880347,0.997114110277741,9,44,"proteolysis involved in protein catabolic process","BP",365,46,152,2,0,33,33,7,133,199,58,25,27,239,28,85,124,57,22
"1640","evm.TU.chromosome_14.6778","GO:0005764",0.00165761880706339,0.999147162140014,34,243,"lysosome","CC",992,3936,1036,54,1147,2582,3288,285,1117,1421,1758,3621,1428,1089,349,1391,1261,163,80
"1641","evm.TU.chromosome_14.6570","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",337,182,144,40,16,190,151,46,290,372,151,198,422,159,70,234,373,19,37
"1642","evm.TU.chromosome_14.909","GO:0031225",0.0172978319212197,0.994111562987838,9,51,NA,NA,615,970,325,148,255,297,694,44,831,2169,178,677,1075,280,94,1517,287,112,72
"1643","evm.TU.chromosome_14.909","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",615,970,325,148,255,297,694,44,831,2169,178,677,1075,280,94,1517,287,112,72
"1644","evm.TU.chromosome_14.909","GO:0009277",0.00543739329421807,1,2,2,"fungal-type cell wall","CC",615,970,325,148,255,297,694,44,831,2169,178,677,1075,280,94,1517,287,112,72
"1645","evm.TU.chromosome_14.909","GO:0008061",0.0015987360189158,0.999571075800172,11,48,"chitin binding","MF",615,970,325,148,255,297,694,44,831,2169,178,677,1075,280,94,1517,287,112,72
"1646","evm.TU.chromosome_14.909","GO:0004568",0.00659592144310945,0.998995406847032,5,16,"chitinase activity","MF",615,970,325,148,255,297,694,44,831,2169,178,677,1075,280,94,1517,287,112,72
"1647","evm.TU.chromosome_14.909","GO:0006032",0.00427674392444566,0.999257864488331,6,21,"chitin catabolic process","BP",615,970,325,148,255,297,694,44,831,2169,178,677,1075,280,94,1517,287,112,72
"1648","evm.TU.chromosome_14.909","GO:0000272",0.000137672236566403,0.999979563088625,9,27,"polysaccharide catabolic process","BP",615,970,325,148,255,297,694,44,831,2169,178,677,1075,280,94,1517,287,112,72
"1649","evm.TU.chromosome_14.909","GO:0004553",0.00479878127683983,0.998586567505216,10,49,"hydrolase activity, hydrolyzing O-glycosyl compounds","MF",615,970,325,148,255,297,694,44,831,2169,178,677,1075,280,94,1517,287,112,72
"1650","evm.TU.chromosome_14.725","GO:0001654",0.0416350213601521,0.988986860146682,5,24,"eye development","BP",233,15,69,12,0,109,18,6,84,40,102,43,144,330,48,76,42,5,8
