"Plot Title: 20444034"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444034, SEN S/N: 20444034, LBL: Celcius)","Coupler Detached (LGR S/N: 20444034)","Coupler Attached (LGR S/N: 20444034)","Host Connected (LGR S/N: 20444034)","Stopped (LGR S/N: 20444034)","End Of File (LGR S/N: 20444034)"
4918,01/24/21 04:00:00 PM,8.344,,,,,
4919,01/24/21 04:10:00 PM,8.245,,,,,
4920,01/24/21 04:20:00 PM,8.369,,,,,
4921,01/24/21 04:30:00 PM,8.220,,,,,
4922,01/24/21 04:40:00 PM,8.369,,,,,
4923,01/24/21 04:50:00 PM,8.195,,,,,
4924,01/24/21 05:00:00 PM,8.369,,,,,
4925,01/24/21 05:10:00 PM,8.195,,,,,
4926,01/24/21 05:20:00 PM,8.394,,,,,
4927,01/24/21 05:30:00 PM,8.170,,,,,
4928,01/24/21 05:40:00 PM,8.394,,,,,
4929,01/24/21 05:50:00 PM,8.195,,,,,
4930,01/24/21 06:00:00 PM,8.369,,,,,
4931,01/24/21 06:10:00 PM,8.270,,,,,
4932,01/24/21 06:20:00 PM,8.319,,,,,
4933,01/24/21 06:30:00 PM,8.319,,,,,
4934,01/24/21 06:40:00 PM,8.270,,,,,
4935,01/24/21 06:50:00 PM,8.394,,,,,
4936,01/24/21 07:00:00 PM,8.245,,,,,
4937,01/24/21 07:10:00 PM,8.394,,,,,
4938,01/24/21 07:20:00 PM,8.170,,,,,
4939,01/24/21 07:30:00 PM,8.394,,,,,
4940,01/24/21 07:40:00 PM,8.145,,,,,
4941,01/24/21 07:50:00 PM,8.369,,,,,
4942,01/24/21 08:00:00 PM,8.195,,,,,
4943,01/24/21 08:10:00 PM,8.344,,,,,
4944,01/24/21 08:20:00 PM,8.270,,,,,
4945,01/24/21 08:30:00 PM,8.270,,,,,
4946,01/24/21 08:40:00 PM,8.369,,,,,
4947,01/24/21 08:50:00 PM,8.195,,,,,
4948,01/24/21 09:00:00 PM,8.394,,,,,
4949,01/24/21 09:10:00 PM,8.145,,,,,
4950,01/24/21 09:20:00 PM,8.344,,,,,
4951,01/24/21 09:30:00 PM,8.270,,,,,
4952,01/24/21 09:40:00 PM,8.270,,,,,
4953,01/24/21 09:50:00 PM,8.394,,,,,
4954,01/24/21 10:00:00 PM,8.195,,,,,
4955,01/24/21 10:10:00 PM,8.394,,,,,
4956,01/24/21 10:20:00 PM,8.170,,,,,
4957,01/24/21 10:30:00 PM,8.369,,,,,
4958,01/24/21 10:40:00 PM,8.195,,,,,
4959,01/24/21 10:50:00 PM,8.319,,,,,
4960,01/24/21 11:00:00 PM,8.319,,,,,
4961,01/24/21 11:10:00 PM,8.270,,,,,
4962,01/24/21 11:20:00 PM,8.394,,,,,
4963,01/24/21 11:30:00 PM,8.295,,,,,
4964,01/24/21 11:40:00 PM,8.394,,,,,
4965,01/24/21 11:50:00 PM,8.369,,,,,
4966,01/25/21 12:00:00 AM,8.220,,,,,
4967,01/25/21 12:10:00 AM,8.444,,,,,
4968,01/25/21 12:20:00 AM,8.344,,,,,
4969,01/25/21 12:30:00 AM,8.220,,,,,
4970,01/25/21 12:40:00 AM,8.419,,,,,
4971,01/25/21 12:50:00 AM,8.295,,,,,
4972,01/25/21 01:00:00 AM,8.369,,,,,
4973,01/25/21 01:10:00 AM,8.295,,,,,
4974,01/25/21 01:20:00 AM,8.344,,,,,
4975,01/25/21 01:30:00 AM,8.270,,,,,
4976,01/25/21 01:40:00 AM,8.394,,,,,
4977,01/25/21 01:50:00 AM,8.295,,,,,
4978,01/25/21 02:00:00 AM,8.369,,,,,
4979,01/25/21 02:10:00 AM,8.295,,,,,
4980,01/25/21 02:20:00 AM,8.344,,,,,
4981,01/25/21 02:30:00 AM,8.344,,,,,
4982,01/25/21 02:40:00 AM,8.220,,,,,
4983,01/25/21 02:50:00 AM,8.444,,,,,
4984,01/25/21 03:00:00 AM,8.245,,,,,
4985,01/25/21 03:10:00 AM,8.419,,,,,
4986,01/25/21 03:20:00 AM,8.319,,,,,
4987,01/25/21 03:30:00 AM,8.295,,,,,
4988,01/25/21 03:40:00 AM,8.369,,,,,
4989,01/25/21 03:50:00 AM,8.195,,,,,
4990,01/25/21 04:00:00 AM,8.394,,,,,
4991,01/25/21 04:10:00 AM,8.195,,,,,
4992,01/25/21 04:20:00 AM,8.419,,,,,
4993,01/25/21 04:30:00 AM,8.195,,,,,
4994,01/25/21 04:40:00 AM,8.419,,,,,
4995,01/25/21 04:50:00 AM,8.170,,,,,
4996,01/25/21 05:00:00 AM,8.419,,,,,
4997,01/25/21 05:10:00 AM,8.195,,,,,
4998,01/25/21 05:20:00 AM,8.394,,,,,
4999,01/25/21 05:30:00 AM,8.195,,,,,
5000,01/25/21 05:40:00 AM,8.369,,,,,
5001,01/25/21 05:50:00 AM,8.195,,,,,
5002,01/25/21 06:00:00 AM,8.369,,,,,
5003,01/25/21 06:10:00 AM,8.195,,,,,
5004,01/25/21 06:20:00 AM,8.344,,,,,
5005,01/25/21 06:30:00 AM,8.220,,,,,
5006,01/25/21 06:40:00 AM,8.369,,,,,
5007,01/25/21 06:50:00 AM,8.220,,,,,
5008,01/25/21 07:00:00 AM,8.369,,,,,
5009,01/25/21 07:10:00 AM,8.195,,,,,
5010,01/25/21 07:20:00 AM,8.369,,,,,
5011,01/25/21 07:30:00 AM,8.220,,,,,
5012,01/25/21 07:40:00 AM,8.369,,,,,
5013,01/25/21 07:50:00 AM,8.220,,,,,
5014,01/25/21 08:00:00 AM,8.394,,,,,
5015,01/25/21 08:10:00 AM,8.195,,,,,
5016,01/25/21 08:20:00 AM,8.369,,,,,
5017,01/25/21 08:30:00 AM,8.220,,,,,
5018,01/25/21 08:40:00 AM,8.344,,,,,
5019,01/25/21 08:50:00 AM,8.195,,,,,
5020,01/25/21 09:00:00 AM,8.369,,,,,
5021,01/25/21 09:10:00 AM,8.195,,,,,
5022,01/25/21 09:20:00 AM,8.369,,,,,
5023,01/25/21 09:30:00 AM,8.245,,,,,
5024,01/25/21 09:40:00 AM,8.369,,,,,
5025,01/25/21 09:50:00 AM,8.220,,,,,
5026,01/25/21 10:00:00 AM,8.344,,,,,
5027,01/25/21 10:10:00 AM,8.270,,,,,
5028,01/25/21 10:20:00 AM,8.344,,,,,
5029,01/25/21 10:30:00 AM,8.270,,,,,
5030,01/25/21 10:40:00 AM,8.344,,,,,
5031,01/25/21 10:50:00 AM,8.270,,,,,
5032,01/25/21 11:00:00 AM,8.369,,,,,
5033,01/25/21 11:10:00 AM,8.220,,,,,
5034,01/25/21 11:20:00 AM,8.369,,,,,
5035,01/25/21 11:30:00 AM,8.220,,,,,
5036,01/25/21 11:40:00 AM,8.394,,,,,
5037,01/25/21 11:50:00 AM,8.195,,,,,
5038,01/25/21 12:00:00 PM,8.394,,,,,
5039,01/25/21 12:10:00 PM,8.195,,,,,
5040,01/25/21 12:20:00 PM,8.394,,,,,
5041,01/25/21 12:30:00 PM,8.170,,,,,
5042,01/25/21 12:40:00 PM,8.394,,,,,
5043,01/25/21 12:50:00 PM,8.170,,,,,
5044,01/25/21 01:00:00 PM,8.419,,,,,
5045,01/25/21 01:10:00 PM,8.170,,,,,
5046,01/25/21 01:20:00 PM,8.394,,,,,
5047,01/25/21 01:30:00 PM,8.170,,,,,
5048,01/25/21 01:40:00 PM,8.394,,,,,
5049,01/25/21 01:50:00 PM,8.195,,,,,
5050,01/25/21 02:00:00 PM,8.419,,,,,
5051,01/25/21 02:10:00 PM,8.195,,,,,
5052,01/25/21 02:20:00 PM,8.444,,,,,
5053,01/25/21 02:30:00 PM,8.220,,,,,
5054,01/25/21 02:40:00 PM,8.444,,,,,
5055,01/25/21 02:50:00 PM,8.270,,,,,
5056,01/25/21 03:00:00 PM,8.419,,,,,
5057,01/25/21 03:10:00 PM,8.319,,,,,
5058,01/25/21 03:20:00 PM,8.319,,,,,
5059,01/25/21 03:30:00 PM,8.369,,,,,
5060,01/25/21 03:40:00 PM,8.245,,,,,
5061,01/25/21 03:50:00 PM,8.344,,,,,
5062,01/25/21 04:00:00 PM,8.245,,,,,
5063,01/25/21 04:10:00 PM,8.369,,,,,
5064,01/25/21 04:20:00 PM,8.195,,,,,
5065,01/25/21 04:30:00 PM,8.394,,,,,
5066,01/25/21 04:40:00 PM,8.195,,,,,
5067,01/25/21 04:50:00 PM,8.394,,,,,
5068,01/25/21 05:00:00 PM,8.195,,,,,
5069,01/25/21 05:10:00 PM,8.369,,,,,
5070,01/25/21 05:20:00 PM,8.195,,,,,
5071,01/25/21 05:30:00 PM,8.369,,,,,
5072,01/25/21 05:40:00 PM,8.220,,,,,
5073,01/25/21 05:50:00 PM,8.369,,,,,
5074,01/25/21 06:00:00 PM,8.195,,,,,
5075,01/25/21 06:10:00 PM,8.369,,,,,
5076,01/25/21 06:20:00 PM,8.245,,,,,
5077,01/25/21 06:30:00 PM,8.344,,,,,
5078,01/25/21 06:40:00 PM,8.344,,,,,
5079,01/25/21 06:50:00 PM,8.295,,,,,
5080,01/25/21 07:00:00 PM,8.369,,,,,
5081,01/25/21 07:10:00 PM,8.245,,,,,
5082,01/25/21 07:20:00 PM,8.394,,,,,
5083,01/25/21 07:30:00 PM,8.220,,,,,
5084,01/25/21 07:40:00 PM,8.419,,,,,
5085,01/25/21 07:50:00 PM,8.170,,,,,
5086,01/25/21 08:00:00 PM,8.394,,,,,
5087,01/25/21 08:10:00 PM,8.170,,,,,
5088,01/25/21 08:20:00 PM,8.344,,,,,
5089,01/25/21 08:30:00 PM,8.245,,,,,
5090,01/25/21 08:40:00 PM,8.295,,,,,
5091,01/25/21 08:50:00 PM,8.344,,,,,
5092,01/25/21 09:00:00 PM,8.245,,,,,
5093,01/25/21 09:10:00 PM,8.394,,,,,
5094,01/25/21 09:20:00 PM,8.170,,,,,
5095,01/25/21 09:30:00 PM,8.369,,,,,
5096,01/25/21 09:40:00 PM,8.195,,,,,
5097,01/25/21 09:50:00 PM,8.295,,,,,
5098,01/25/21 10:00:00 PM,8.344,,,,,
5099,01/25/21 10:10:00 PM,8.245,,,,,
5100,01/25/21 10:20:00 PM,8.394,,,,,
5101,01/25/21 10:30:00 PM,8.170,,,,,
5102,01/25/21 10:40:00 PM,8.394,,,,,
5103,01/25/21 10:50:00 PM,8.170,,,,,
5104,01/25/21 11:00:00 PM,8.344,,,,,
5105,01/25/21 11:10:00 PM,8.270,,,,,
5106,01/25/21 11:20:00 PM,8.295,,,,,
5107,01/25/21 11:30:00 PM,8.344,,,,,
5108,01/25/21 11:40:00 PM,8.220,,,,,
5109,01/25/21 11:50:00 PM,8.419,,,,,
5110,01/26/21 12:00:00 AM,8.170,,,,,
5111,01/26/21 12:10:00 AM,8.394,,,,,
5112,01/26/21 12:20:00 AM,8.170,,,,,
5113,01/26/21 12:30:00 AM,8.369,,,,,
5114,01/26/21 12:40:00 AM,8.220,,,,,
5115,01/26/21 12:50:00 AM,8.319,,,,,
5116,01/26/21 01:00:00 AM,8.295,,,,,
5117,01/26/21 01:10:00 AM,8.295,,,,,
5118,01/26/21 01:20:00 AM,8.344,,,,,
5119,01/26/21 01:30:00 AM,8.270,,,,,
5120,01/26/21 01:40:00 AM,8.394,,,,,
5121,01/26/21 01:50:00 AM,8.245,,,,,
5122,01/26/21 02:00:00 AM,8.394,,,,,
5123,01/26/21 02:10:00 AM,8.195,,,,,
5124,01/26/21 02:20:00 AM,8.419,,,,,
5125,01/26/21 02:30:00 AM,8.195,,,,,
5126,01/26/21 02:40:00 AM,8.394,,,,,
5127,01/26/21 02:50:00 AM,8.195,,,,,
5128,01/26/21 03:00:00 AM,8.394,,,,,
5129,01/26/21 03:10:00 AM,8.170,,,,,
5130,01/26/21 03:20:00 AM,8.419,,,,,
5131,01/26/21 03:30:00 AM,8.170,,,,,
5132,01/26/21 03:40:00 AM,8.419,,,,,
5133,01/26/21 03:50:00 AM,8.195,,,,,
5134,01/26/21 04:00:00 AM,8.394,,,,,
5135,01/26/21 04:10:00 AM,8.170,,,,,
5136,01/26/21 04:20:00 AM,8.419,,,,,
5137,01/26/21 04:30:00 AM,8.195,,,,,
5138,01/26/21 04:40:00 AM,8.419,,,,,
5139,01/26/21 04:50:00 AM,8.195,,,,,
5140,01/26/21 05:00:00 AM,8.419,,,,,
5141,01/26/21 05:10:00 AM,8.170,,,,,
5142,01/26/21 05:20:00 AM,8.394,,,,,
5143,01/26/21 05:30:00 AM,8.170,,,,,
5144,01/26/21 05:40:00 AM,8.394,,,,,
5145,01/26/21 05:50:00 AM,8.170,,,,,
5146,01/26/21 06:00:00 AM,8.394,,,,,
5147,01/26/21 06:10:00 AM,8.170,,,,,
5148,01/26/21 06:20:00 AM,8.369,,,,,
5149,01/26/21 06:30:00 AM,8.220,,,,,
5150,01/26/21 06:40:00 AM,8.369,,,,,
5151,01/26/21 06:50:00 AM,8.270,,,,,
5152,01/26/21 07:00:00 AM,8.295,,,,,
5153,01/26/21 07:10:00 AM,8.369,,,,,
5154,01/26/21 07:20:00 AM,8.245,,,,,
5155,01/26/21 07:30:00 AM,8.394,,,,,
5156,01/26/21 07:40:00 AM,8.195,,,,,
5157,01/26/21 07:50:00 AM,8.394,,,,,
5158,01/26/21 08:00:00 AM,8.145,,,,,
5159,01/26/21 08:10:00 AM,8.394,,,,,
5160,01/26/21 08:20:00 AM,8.170,,,,,
5161,01/26/21 08:30:00 AM,8.344,,,,,
5162,01/26/21 08:40:00 AM,8.245,,,,,
5163,01/26/21 08:50:00 AM,8.295,,,,,
5164,01/26/21 09:00:00 AM,8.344,,,,,
5165,01/26/21 09:10:00 AM,8.245,,,,,
5166,01/26/21 09:20:00 AM,8.394,,,,,
5167,01/26/21 09:30:00 AM,8.170,,,,,
5168,01/26/21 09:40:00 AM,8.394,,,,,
5169,01/26/21 09:50:00 AM,8.170,,,,,
5170,01/26/21 10:00:00 AM,8.344,,,,,
5171,01/26/21 10:10:00 AM,8.245,,,,,
5172,01/26/21 10:20:00 AM,8.295,,,,,
5173,01/26/21 10:30:00 AM,8.344,,,,,
5174,01/26/21 10:40:00 AM,8.220,,,,,
5175,01/26/21 10:50:00 AM,8.419,,,,,
5176,01/26/21 11:00:00 AM,8.170,,,,,
5177,01/26/21 11:10:00 AM,8.394,,,,,
5178,01/26/21 11:20:00 AM,8.195,,,,,
5179,01/26/21 11:30:00 AM,8.344,,,,,
5180,01/26/21 11:40:00 AM,8.245,,,,,
5181,01/26/21 11:50:00 AM,8.344,,,,,
5182,01/26/21 12:00:00 PM,8.295,,,,,
5183,01/26/21 12:10:00 PM,8.295,,,,,
5184,01/26/21 12:20:00 PM,8.369,,,,,
5185,01/26/21 12:30:00 PM,8.245,,,,,
5186,01/26/21 12:40:00 PM,8.419,,,,,
5187,01/26/21 12:50:00 PM,8.195,,,,,
5188,01/26/21 01:00:00 PM,8.444,,,,,
5189,01/26/21 01:10:00 PM,8.195,,,,,
5190,01/26/21 01:20:00 PM,8.419,,,,,
5191,01/26/21 01:30:00 PM,8.170,,,,,
5192,01/26/21 01:40:00 PM,8.394,,,,,
5193,01/26/21 01:50:00 PM,8.170,,,,,
5194,01/26/21 02:00:00 PM,8.394,,,,,
5195,01/26/21 02:10:00 PM,8.170,,,,,
5196,01/26/21 02:20:00 PM,8.394,,,,,
5197,01/26/21 02:30:00 PM,8.170,,,,,
5198,01/26/21 02:40:00 PM,8.369,,,,,
5199,01/26/21 02:50:00 PM,8.220,,,,,
5200,01/26/21 03:00:00 PM,8.344,,,,,
5201,01/26/21 03:10:00 PM,8.245,,,,,
5202,01/26/21 03:20:00 PM,8.344,,,,,
5203,01/26/21 03:30:00 PM,8.295,,,,,
5204,01/26/21 03:40:00 PM,8.295,,,,,
5205,01/26/21 03:50:00 PM,8.344,,,,,
5206,01/26/21 04:00:00 PM,8.270,,,,,
5207,01/26/21 04:10:00 PM,8.394,,,,,
5208,01/26/21 04:20:00 PM,8.245,,,,,
5209,01/26/21 04:30:00 PM,8.394,,,,,
5210,01/26/21 04:40:00 PM,8.245,,,,,
5211,01/26/21 04:50:00 PM,8.419,,,,,
5212,01/26/21 05:00:00 PM,8.195,,,,,
5213,01/26/21 05:10:00 PM,8.394,,,,,
5214,01/26/21 05:20:00 PM,8.145,,,,,
5215,01/26/21 05:30:00 PM,8.369,,,,,
5216,01/26/21 05:40:00 PM,8.195,,,,,
5217,01/26/21 05:50:00 PM,8.344,,,,,
5218,01/26/21 06:00:00 PM,8.270,,,,,
5219,01/26/21 06:10:00 PM,8.295,,,,,
5220,01/26/21 06:20:00 PM,8.369,,,,,
5221,01/26/21 06:30:00 PM,8.245,,,,,
5222,01/26/21 06:40:00 PM,8.394,,,,,
5223,01/26/21 06:50:00 PM,8.170,,,,,
5224,01/26/21 07:00:00 PM,8.394,,,,,
5225,01/26/21 07:10:00 PM,8.145,,,,,
5226,01/26/21 07:20:00 PM,8.344,,,,,
5227,01/26/21 07:30:00 PM,8.245,,,,,
5228,01/26/21 07:40:00 PM,8.295,,,,,
5229,01/26/21 07:50:00 PM,8.344,,,,,
5230,01/26/21 08:00:00 PM,8.220,,,,,
5231,01/26/21 08:10:00 PM,8.394,,,,,
5232,01/26/21 08:20:00 PM,8.145,,,,,
5233,01/26/21 08:30:00 PM,8.369,,,,,
5234,01/26/21 08:40:00 PM,8.170,,,,,
5235,01/26/21 08:50:00 PM,8.344,,,,,
5236,01/26/21 09:00:00 PM,8.270,,,,,
5237,01/26/21 09:10:00 PM,8.245,,,,,
5238,01/26/21 09:20:00 PM,8.369,,,,,
5239,01/26/21 09:30:00 PM,8.170,,,,,
5240,01/26/21 09:40:00 PM,8.394,,,,,
5241,01/26/21 09:50:00 PM,8.145,,,,,
5242,01/26/21 10:00:00 PM,8.344,,,,,
5243,01/26/21 10:10:00 PM,8.195,,,,,
5244,01/26/21 10:20:00 PM,8.319,,,,,
5245,01/26/21 10:30:00 PM,8.319,,,,,
5246,01/26/21 10:40:00 PM,8.245,,,,,
5247,01/26/21 10:50:00 PM,8.394,,,,,
5248,01/26/21 11:00:00 PM,8.170,,,,,
5249,01/26/21 11:10:00 PM,8.394,,,,,
5250,01/26/21 11:20:00 PM,8.170,,,,,
5251,01/26/21 11:30:00 PM,8.369,,,,,
5252,01/26/21 11:40:00 PM,8.195,,,,,
5253,01/26/21 11:50:00 PM,8.344,,,,,
5254,01/27/21 12:00:00 AM,8.270,,,,,
5255,01/27/21 12:10:00 AM,8.295,,,,,
5256,01/27/21 12:20:00 AM,8.344,,,,,
5257,01/27/21 12:30:00 AM,8.245,,,,,
5258,01/27/21 12:40:00 AM,8.394,,,,,
5259,01/27/21 12:50:00 AM,8.195,,,,,
5260,01/27/21 01:00:00 AM,8.394,,,,,
5261,01/27/21 01:10:00 AM,8.145,,,,,
5262,01/27/21 01:20:00 AM,8.369,,,,,
5263,01/27/21 01:30:00 AM,8.195,,,,,
5264,01/27/21 01:40:00 AM,8.344,,,,,
5265,01/27/21 01:50:00 AM,8.270,,,,,
5266,01/27/21 02:00:00 AM,8.295,,,,,
5267,01/27/21 02:10:00 AM,8.344,,,,,
5268,01/27/21 02:20:00 AM,8.270,,,,,
5269,01/27/21 02:30:00 AM,8.369,,,,,
5270,01/27/21 02:40:00 AM,8.245,,,,,
5271,01/27/21 02:50:00 AM,8.419,,,,,
5272,01/27/21 03:00:00 AM,8.245,,,,,
5273,01/27/21 03:10:00 AM,8.394,,,,,
5274,01/27/21 03:20:00 AM,8.195,,,,,
5275,01/27/21 03:30:00 AM,8.419,,,,,
5276,01/27/21 03:40:00 AM,8.170,,,,,
5277,01/27/21 03:50:00 AM,8.419,,,,,
5278,01/27/21 04:00:00 AM,8.170,,,,,
5279,01/27/21 04:10:00 AM,8.394,,,,,
5280,01/27/21 04:20:00 AM,8.170,,,,,
5281,01/27/21 04:30:00 AM,8.394,,,,,
5282,01/27/21 04:40:00 AM,8.170,,,,,
5283,01/27/21 04:50:00 AM,8.394,,,,,
5284,01/27/21 05:00:00 AM,8.170,,,,,
5285,01/27/21 05:10:00 AM,8.369,,,,,
5286,01/27/21 05:20:00 AM,8.195,,,,,
5287,01/27/21 05:30:00 AM,8.369,,,,,
5288,01/27/21 05:40:00 AM,8.220,,,,,
5289,01/27/21 05:50:00 AM,8.344,,,,,
5290,01/27/21 06:00:00 AM,8.270,,,,,
5291,01/27/21 06:10:00 AM,8.344,,,,,
5292,01/27/21 06:20:00 AM,8.270,,,,,
5293,01/27/21 06:30:00 AM,8.319,,,,,
5294,01/27/21 06:40:00 AM,8.344,,,,,
5295,01/27/21 06:50:00 AM,8.270,,,,,
5296,01/27/21 07:00:00 AM,8.394,,,,,
5297,01/27/21 07:10:00 AM,8.245,,,,,
5298,01/27/21 07:20:00 AM,8.419,,,,,
5299,01/27/21 07:30:00 AM,8.195,,,,,
5300,01/27/21 07:40:00 AM,8.419,,,,,
5301,01/27/21 07:50:00 AM,8.145,,,,,
5302,01/27/21 08:00:00 AM,8.394,,,,,
5303,01/27/21 08:10:00 AM,8.195,,,,,
5304,01/27/21 08:20:00 AM,8.295,,,,,
5305,01/27/21 08:30:00 AM,8.295,,,,,
5306,01/27/21 08:40:00 AM,8.270,,,,,
5307,01/27/21 08:50:00 AM,8.394,,,,,
5308,01/27/21 09:00:00 AM,8.245,,,,,
5309,01/27/21 09:10:00 AM,8.394,,,,,
5310,01/27/21 09:20:00 AM,8.220,,,,,
5311,01/27/21 09:30:00 AM,8.444,,,,,
5312,01/27/21 09:40:00 AM,8.195,,,,,
5313,01/27/21 09:50:00 AM,8.419,,,,,
5314,01/27/21 10:00:00 AM,8.170,,,,,
5315,01/27/21 10:10:00 AM,8.419,,,,,
5316,01/27/21 10:20:00 AM,8.145,,,,,
5317,01/27/21 10:30:00 AM,8.394,,,,,
5318,01/27/21 10:40:00 AM,8.170,,,,,
5319,01/27/21 10:50:00 AM,8.344,,,,,
5320,01/27/21 11:00:00 AM,8.245,,,,,
5321,01/27/21 11:10:00 AM,8.295,,,,,
5322,01/27/21 11:20:00 AM,8.394,,,,,
5323,01/27/21 11:30:00 AM,8.344,,,,,
5324,01/27/21 11:40:00 AM,8.270,,,,,
5325,01/27/21 11:50:00 AM,8.344,,,,,
5326,01/27/21 12:00:00 PM,8.245,,,,,
5327,01/27/21 12:10:00 PM,8.369,,,,,
5328,01/27/21 12:20:00 PM,8.220,,,,,
5329,01/27/21 12:30:00 PM,8.394,,,,,
5330,01/27/21 12:40:00 PM,8.195,,,,,
5331,01/27/21 12:50:00 PM,8.394,,,,,
5332,01/27/21 01:00:00 PM,8.195,,,,,
5333,01/27/21 01:10:00 PM,8.394,,,,,
5334,01/27/21 01:20:00 PM,8.195,,,,,
5335,01/27/21 01:30:00 PM,8.394,,,,,
5336,01/27/21 01:40:00 PM,8.170,,,,,
5337,01/27/21 01:50:00 PM,8.444,,,,,
5338,01/27/21 02:00:00 PM,8.195,,,,,
5339,01/27/21 02:10:00 PM,8.444,,,,,
5340,01/27/21 02:20:00 PM,8.245,,,,,
5341,01/27/21 02:30:00 PM,8.419,,,,,
5342,01/27/21 02:40:00 PM,8.245,,,,,
5343,01/27/21 02:50:00 PM,8.444,,,,,
5344,01/27/21 03:00:00 PM,8.270,,,,,
5345,01/27/21 03:10:00 PM,8.419,,,,,
5346,01/27/21 03:20:00 PM,8.295,,,,,
5347,01/27/21 03:30:00 PM,8.394,,,,,
5348,01/27/21 03:40:00 PM,8.319,,,,,
5349,01/27/21 03:50:00 PM,8.319,,,,,
5350,01/27/21 04:00:00 PM,8.344,,,,,
5351,01/27/21 04:10:00 PM,8.245,,,,,
5352,01/27/21 04:20:00 PM,8.394,,,,,
5353,01/27/21 04:30:00 PM,8.195,,,,,
5354,01/27/21 04:40:00 PM,8.394,,,,,
5355,01/27/21 04:50:00 PM,8.195,,,,,
5356,01/27/21 05:00:00 PM,8.444,,,,,
5357,01/27/21 05:10:00 PM,8.270,,,,,
5358,01/27/21 05:20:00 PM,8.419,,,,,
5359,01/27/21 05:30:00 PM,8.319,,,,,
5360,01/27/21 05:40:00 PM,8.319,,,,,
5361,01/27/21 05:50:00 PM,8.344,,,,,
5362,01/27/21 06:00:00 PM,8.270,,,,,
5363,01/27/21 06:10:00 PM,8.394,,,,,
5364,01/27/21 06:20:00 PM,8.195,,,,,
5365,01/27/21 06:30:00 PM,8.394,,,,,
5366,01/27/21 06:40:00 PM,8.195,,,,,
5367,01/27/21 06:50:00 PM,8.444,,,,,
5368,01/27/21 07:00:00 PM,8.220,,,,,
5369,01/27/21 07:10:00 PM,8.444,,,,,
5370,01/27/21 07:20:00 PM,8.270,,,,,
5371,01/27/21 07:30:00 PM,8.444,,,,,
5372,01/27/21 07:40:00 PM,8.270,,,,,
5373,01/27/21 07:50:00 PM,8.394,,,,,
5374,01/27/21 08:00:00 PM,8.319,,,,,
5375,01/27/21 08:10:00 PM,8.394,,,,,
5376,01/27/21 08:20:00 PM,8.295,,,,,
5377,01/27/21 08:30:00 PM,8.394,,,,,
5378,01/27/21 08:40:00 PM,8.295,,,,,
5379,01/27/21 08:50:00 PM,8.394,,,,,
5380,01/27/21 09:00:00 PM,8.270,,,,,
5381,01/27/21 09:10:00 PM,8.419,,,,,
5382,01/27/21 09:20:00 PM,8.245,,,,,
5383,01/27/21 09:30:00 PM,8.444,,,,,
5384,01/27/21 09:40:00 PM,8.245,,,,,
5385,01/27/21 09:50:00 PM,8.419,,,,,
5386,01/27/21 10:00:00 PM,8.220,,,,,
5387,01/27/21 10:10:00 PM,8.419,,,,,
5388,01/27/21 10:20:00 PM,8.195,,,,,
5389,01/27/21 10:30:00 PM,8.419,,,,,
5390,01/27/21 10:40:00 PM,8.195,,,,,
5391,01/27/21 10:50:00 PM,8.419,,,,,
5392,01/27/21 11:00:00 PM,8.195,,,,,
5393,01/27/21 11:10:00 PM,8.419,,,,,
5394,01/27/21 11:20:00 PM,8.170,,,,,
5395,01/27/21 11:30:00 PM,8.419,,,,,
5396,01/27/21 11:40:00 PM,8.170,,,,,
5397,01/27/21 11:50:00 PM,8.419,,,,,
5398,01/28/21 12:00:00 AM,8.170,,,,,
5399,01/28/21 12:10:00 AM,8.394,,,,,
5400,01/28/21 12:20:00 AM,8.195,,,,,
5401,01/28/21 12:30:00 AM,8.394,,,,,
5402,01/28/21 12:40:00 AM,8.195,,,,,
5403,01/28/21 12:50:00 AM,8.369,,,,,
5404,01/28/21 01:00:00 AM,8.195,,,,,
5405,01/28/21 01:10:00 AM,8.394,,,,,
5406,01/28/21 01:20:00 AM,8.195,,,,,
5407,01/28/21 01:30:00 AM,8.444,,,,,
5408,01/28/21 01:40:00 AM,8.220,,,,,
5409,01/28/21 01:50:00 AM,8.444,,,,,
5410,01/28/21 02:00:00 AM,8.295,,,,,
5411,01/28/21 02:10:00 AM,8.369,,,,,
5412,01/28/21 02:20:00 AM,8.344,,,,,
5413,01/28/21 02:30:00 AM,8.195,,,,,
5414,01/28/21 02:40:00 AM,8.444,,,,,
5415,01/28/21 02:50:00 AM,8.245,,,,,
5416,01/28/21 03:00:00 AM,8.444,,,,,
5417,01/28/21 03:10:00 AM,8.319,,,,,
5418,01/28/21 03:20:00 AM,8.344,,,,,
5419,01/28/21 03:30:00 AM,8.344,,,,,
5420,01/28/21 03:40:00 AM,8.245,,,,,
5421,01/28/21 03:50:00 AM,8.394,,,,,
5422,01/28/21 04:00:00 AM,8.195,,,,,
5423,01/28/21 04:10:00 AM,8.419,,,,,
5424,01/28/21 04:20:00 AM,8.195,,,,,
5425,01/28/21 04:30:00 AM,8.444,,,,,
5426,01/28/21 04:40:00 AM,8.270,,,,,
5427,01/28/21 04:50:00 AM,8.444,,,,,
5428,01/28/21 05:00:00 AM,8.344,,,,,
5429,01/28/21 05:10:00 AM,8.270,,,,,
